id,file,page_link,page_number,marginal_text,merged,text_line
i-XamqF4vTsudcCGGYefGigb,riksdagen-records\data\1887\prot-1887-majjul-fk--018.xml,https://betalab.kb.se/prot-1887-majjul-fk--18/prot_1887_majjul_fk__18-020.jp2/_view ,21,1.0,0.0,(Forts.)
i-HsURGSAX8zoGnte1XkUz6y,riksdagen-records\data\1880\prot-1880--ak--042.xml,https://betalab.kb.se/prot-1880--ak--42/prot_1880__ak__42-029.jp2/_view ,30,1.0,0.0,N:o 42.
i-E94ecHCzS3tmPoWm7KQgf4,riksdagen-records\data\1880\prot-1880--ak--042.xml,https://betalab.kb.se/prot-1880--ak--42/prot_1880__ak__42-029.jp2/_view ,30,1.0,0.0,Förordning angående äktenskaps afslutande i visst fall inför borgerlig myndighet. Forts.)
i-S6LaYMiUbiHzi1vEfQWWvQ,riksdagen-records\data\1880\prot-1880--ak--042.xml,https://betalab.kb.se/prot-1880--ak--42/prot_1880__ak__42-029.jp2/_view ,30,1.0,0.0,"30 Onsdagen den 21 April, f. m."
i-46qW2iyhkxX42DmDCFB7tW,riksdagen-records\data\1880\prot-1880--ak--042.xml,https://betalab.kb.se/prot-1880--ak--42/prot_1880__ak__42-029.jp2/_view ,30,0.0,0.0,"att en sådan lag, som den ifrågavarande, stiftas, har jag slutligen inom Utskottet inskränkt mig till att yrka, att lagförslaget åtminstone måtte så uppställas, som Justitierådet Naumann i sitt yttrande till Högsta domstolens protokoll föreslagit. Han ansåg nemligen, att i den blifvande lagen borde meddelas följande bestämningar:"
i-LDLha4HMVcKSGnRUyVpnf5,riksdagen-records\data\1880\prot-1880--ak--042.xml,https://betalab.kb.se/prot-1880--ak--42/prot_1880__ak__42-029.jp2/_view ,30,0.0,0.0,"1:0) att sådane personer, som enligt gällande lag bort eller böra uppfostras i den rena evangeliska läran, men vid uppnådda femton års ålder icke blifvit döpta, skola derefter betraktas lika med främmande trosbekännare och i följd deraf, när de till äktenskaps ingående äro i borgerligt hänseende behörige, vara berättigade att sådant inför borgerlig myndighet afsluta i den ordning och med tillämpning af de föreskrifter, som, angående så kallade civilt eller borgerligt äktenskap af främmande trosbekännare och hvad i sammanhang dermed bör iakttagas, äro stadgade i Förordningen den 31 Oktober 1873."
i-GjdKVtXhYULazBmZJ7w7iF,riksdagen-records\data\1880\prot-1880--ak--042.xml,https://betalab.kb.se/prot-1880--ak--42/prot_1880__ak__42-029.jp2/_view ,30,0.0,0.0,"2:0) att enahanda rätt till äktenskaps ingående inför borgerlig myndighet tillerkännes den medlem af svenska kyrkan, som, ehuru till mogen ålder kommen, icke i enlighet med svenska församlingens ordning begått Herrans heliga Nattvard."
i-L5UEb949xUJdL61gYQWPRL,riksdagen-records\data\1880\prot-1880--ak--042.xml,https://betalab.kb.se/prot-1880--ak--42/prot_1880__ak__42-029.jp2/_view ,30,0.0,0.0,"Jag håller före, att man på detta sätt kunnat slita den ständigt återkommande tvisten, huruvida sådana barn, som äro födda af inom statskyrkan döpta, men sedermera till baptismen öfvergångna föräldrar, och hvilka barn icke undfått det heliga dopet, skola anses i legal mening, märk väl, mine Herrar, i legal mening, tillhöra svenska kyrkan eller icke, ty att de i rent kyrklig mening icke göra det, är tillräckligt tydligt. Nu är det visserligen sant, att Högsta domstolens pluralitet förklarat, att dessa icke döpta personer icke tillhöra svenska kyrkan; men det är icke Högsta domstolen, som stiftar lag i Sverige, utan Konungen och Riksdagen gemensamt, och ännu så sent som för ett år sedan har Riksdagen, efter hvad man kan sluta af ordalagen i dess i ämnet då aflåtna underdåniga skrifvelse, varit af den mening, att dessa odöpta personer qvarstode i svenska kyrkan. Jag tillhör icke deras antal, som vilja drifva någon ut ur kyrkan, men jag tror icke, att ett sådant utdrifvande sker genom att tydligt uttala hvad inom kristenheten allmänt erkännes, nemligen att den, som icke är döpt, icke heller tillhör kristna kyrkan. Om den lag, som nu är föreslagen, skulle antages, utan att denna, enligt min tanke, så ytterst vigtiga fråga ordnas, så skulle jag kunna tänka mig möjligheten, att en icke döpt person skulle kunna göra gällande samma rättigheter och samma inflytande på kyrkans angelägenheter, som alla andra dess medlemmar; och det anser jag vara långt ifrån rigtigt."
i-R7SHuEDpEZ6jXgkDS6a73j,riksdagen-records\data\1880\prot-1880--ak--042.xml,https://betalab.kb.se/prot-1880--ak--42/prot_1880__ak__42-029.jp2/_view ,30,0.0,0.0,"Jag började mitt anförande med det förklarande, att min reservation afsåge ingenting annat än blott och bart att frisäga mig från ansvaret för följderna af att antaga en lag, som icke tillfredsställer mig; och jag vill derföre icke hos Herr Talmannen göra något yrkande."
i-K2xvxFoYfhVUnkZZJ1netV,riksdagen-records\data\1880\prot-1880--ak--042.xml,https://betalab.kb.se/prot-1880--ak--42/prot_1880__ak__42-029.jp2/_view ,30,0.0,0.0,Herr Statsrådet Hammarskjöld:
i-9K7icASSATYroR45MuZ3HC,riksdagen-records\data\1880\prot-1880--ak--042.xml,https://betalab.kb.se/prot-1880--ak--42/prot_1880__ak__42-029.jp2/_view ,30,0.0,0.0,Jag ber endast få meddela
i-Rx4Nb8K9YtP2Yj2LUJP2AA,riksdagen-records\data\1882\prot-1882--ak--057.xml,https://betalab.kb.se/prot-1882--ak--57/prot_1882__ak__57-028.jp2/_view ,29,1.0,0.0,Lördagen den 13 Maj. f. m. 29
i-HB7BtvT4ypbRBpbDPt8nZE,riksdagen-records\data\1882\prot-1882--ak--057.xml,https://betalab.kb.se/prot-1882--ak--57/prot_1882__ak__57-028.jp2/_view ,29,1.0,0.0,:0 57.
i-Cx9HBdFPqRAfdJXekLavhx,riksdagen-records\data\1882\prot-1882--ak--057.xml,https://betalab.kb.se/prot-1882--ak--57/prot_1882__ak__57-028.jp2/_view ,29,1.0,1.0,"är högst betydligt; det uppgår till omkring 50,000 stycken, det vill Angående säga fullt hälften af alla de renar, som tillhöra lappar bosatte inom förslag till"
i-VMgT4CsMDkJZ1LYNdqrcWr,riksdagen-records\data\1882\prot-1882--ak--057.xml,https://betalab.kb.se/prot-1882--ak--57/prot_1882__ak__57-028.jp2/_view ,29,0.0,0.0,Norrbottens län.
i-UYGBeygFieUSb2KfkdHJgp,riksdagen-records\data\1882\prot-1882--ak--057.xml,https://betalab.kb.se/prot-1882--ak--57/prot_1882__ak__57-028.jp2/_view ,29,0.0,0.0,"Det förslag till lagstiftning i detta ämne, som nu blifvit förelagdt Riksdagen, härleder sig ursprungligen från år 1866, då en komité af svenske och norske män tillsattes för att uppgöra förslag till lagstiftning i detta ämne. Det förslag, som af denna komité utarbetades, förelades 1871 års Riksdag och Storthing, och blef i sina"
i-SnVyUg5hhsNXnDNTM82vfM,riksdagen-records\data\1882\prot-1882--ak--057.xml,https://betalab.kb.se/prot-1882--ak--57/prot_1882__ak__57-028.jp2/_view ,29,0.0,0.0,"väsentligaste delar af Första Kammaren godkändt, men afslogs af"
i-WekcrMR6cY2xvDkutgPx3Z,riksdagen-records\data\1882\prot-1882--ak--057.xml,https://betalab.kb.se/prot-1882--ak--57/prot_1882__ak__57-028.jp2/_view ,29,0.0,0.0,"Andra Kammaren, såvidt jag kunnat finna, hufvudsakligen på den grund, att man ansåg sig böra afvakta resultatet af den då pågående uppmätningen och beskrifningen af Tromsö amt. Sedan denna fullbordats, har norska regeringen nu afgifvit ett nytt förslag till lapplag, och det är detta förslag som, efter det vederbörande myndigheter deröfver blifvit hörda och sedan förslaget i vissa delar undergått åtskilliga jemkningar, Kammaren nu har att besluta öfver."
i-WmFrYrKbRdzzAQhukHN2tp,riksdagen-records\data\1882\prot-1882--ak--057.xml,https://betalab.kb.se/prot-1882--ak--57/prot_1882__ak__57-028.jp2/_view ,29,0.0,0.0,Herr Hedin:
i-2FoHZHxijCisr7m7xo7Zf1,riksdagen-records\data\1882\prot-1882--ak--057.xml,https://betalab.kb.se/prot-1882--ak--57/prot_1882__ak__57-028.jp2/_view ,29,0.0,0.0,"Herr Talman! Som Kammarens ledamöter behagade finna af föreliggande betänkande, har Särskilda Utskottet icke tillstyrkt Kongl. Maj:ts proposition i oförändradt skick. Då Utskottet, såsom tydligen framgår af dess förslag, önskat, att de svåra förhållanden mellan Sverige och Norge, som denna lag afser, måtte ju förr dess hellre blifva på ett tillfredsställande sätt ordnade, men likväl tilltrott sig att vidtaga några ändringar i det Kongl. förslaget, framgår ju deraf, att Utskottet icke förutsatt, att genom en ändring i förslaget frågans lösning skulle riskeras. Det är också så mycket säkrare, att Utskottet deri haft rätt, som, efter hvad jag förnummit, norska Storthinget icke kommer att behandla denna mellanrikslag under denna session, utan ämnar uppskjuta ärendet till nästa år. Följaktligen, om några ändringar företagas i lagen under innevarande riksdagssession, har Kongl Maj:t tillräcklig tid att genom nya förhandlingar med norska regeringen åvägabringa ett ändradt förslag, som kommer att behandlas af norska Storthinget år 1883. Den omständighet således, att ändringar företagas i förslaget, kan ickeioch för sig föranleda, att man riskerar hela sakens framgång, utan beror denna naturligtvis på, om ändringarne blifva så genomgripande, att man icke har den ringaste utsigt, att norska Storthinget och regeringen skola gå in på dem. När så är, och när jag för öfrigt önskar, jag tror så lifligt som någon, att dessa förhållanden måtte blifva så väl, som det numera kan låta sig göra, ordnade, då jag således icke önskar att bringa hela förslaget på fall, men jag å andra sidan icke kan godkänna detsamma i det skick, hvari det kommit från Särskilda Utskottet, så skall jag tillåta mig att vid denna punkt yrka bifall till den reservation, som Herr Heeggström afgifvit och som läses på sidan 65 i detta betänkande. Herr Heeggström har i sin reservation stödt sig på de i frågan mest sakkunniga myndigheters utlåtanden, och har specielt åberopat det landshöfdingensi Norrbottens län utlåtande, som af Kongl. Maj:t infordrades på ett tidigare stadium af frågans behandling. Nu kan man visserligen erinra, att samma auktoritet såsom ledamot i Särskilda Utskottet synes icke"
i-Cri4zfphafgQKWdxsc5PMP,riksdagen-records\data\1882\prot-1882--ak--057.xml,https://betalab.kb.se/prot-1882--ak--57/prot_1882__ak__57-028.jp2/_view ,29,1.0,0.0,förordning rörande
i-Dj2rikx4W8YAJR674bXkWh,riksdagen-records\data\1882\prot-1882--ak--057.xml,https://betalab.kb.se/prot-1882--ak--57/prot_1882__ak__57-028.jp2/_view ,29,1.0,0.0,lapparne. (Forts.)
i-7BkWaoKGbE6ZhZDgYLo9cL,riksdagen-records\data\1882\prot-1882--fk--026.xml,https://betalab.kb.se/prot-1882--fk--26/prot_1882__fk__26-006.jp2/_view ,7,1.0,0.0,Lördagen den 1 April. 7 N:o 26.
i-JVYp4STKe1WJ5wpzFCNxEy,riksdagen-records\data\1882\prot-1882--fk--026.xml,https://betalab.kb.se/prot-1882--fk--26/prot_1882__fk__26-006.jp2/_view ,7,1.0,1.0,"ning af kreatur, utan vanligt marknadslif vore hufvudsak. Om således Ifrågasatt dessa kreatursmöten skola kunna utveckla sig i den rigtning, som med ""illägg till 3 $ dem är afsedd, och icke derifrån förryckas, så att de slutligen kanske iföroräningen komme att till skada för jordbrukaren inställas, torde det vara allnäringsfriket deles nödvändigt att genom något lämpligt lagstadgande åt dem beden 18 Juni reda en sådan ställning, att förut omnämnda olägenheter varda undan- = 1862. röjda. Detta åter synes endast kunna ske på det sätt, att i Kongl. (Forts) förordningen den 18 Juni 1864 införes en särskild bestämmelse om dessa möten, i ändamål att med afseende å dem inskränka den rättighet till drifvande af handel å landet, som för öfrigt är medgifven. Der sådana möten hållas i städer, hafva de öfverklagade olägenheterna i mindre grad utöfvat något inflytande». På grund deraf föreslås i motionen, att Riksdagen ville för sin del besluta att »vid kreatursmöten å landet, som blifvit af behörig myndighet bestämda att endast för köpslagan om lefvande kreatur på vissa dagar hvarje år hållas, vare ej någon, utom de å stället bosatte, berättigad att torgföra handelsvaror eller å öppen plats, från bod eller annat upplagsställe idka handelsrörelse». Jag ber att få betona, att frågan rörer blott sådana kreatursmöten å landet, som skulle blifvit af behörig myndighet utsatta att endast för köpslagan om lefvande kreatur för vissa dagar hvarje år hållas. Då ändamålet med dessa möten således endast skulle vara köpslagan om lefvande kreatur, kunna ju icke krämare eller handlande med andra varor sägas blifva lidande, om de icke tillåtas att vid dessa tillfällen infinna sig för att idka handel, ty om icke sådant kreatursmöte hålles, komma de ju i allt fall icke dit. Om deremot å platsen finnes någon handlande bosatt, skulle enligt förslaget icke någon inskränkning ske i den rätt, han sig förvärfvat, att der idka handelsrörelse. När erfarenheten emellertid visat, att kommuner, inom hvilka, på kommunens begäran, kreatursmöten blifvit utsatta att hållas, sedermera, i följd deraf att dessa möten urartat till marknader med de i motionen öfverklagade oordningar, anhållit, att mötena måtte upphöra, men det är otvifvelaktigt, att, om endast kreaturshandel finge vid sådana tillfällen bedrifvas, kreatursmötena skulle till landtbrukets båtnad alltmer utvecklas och tilltaga i betydenhet, torde det väl icke kunna bestridas, att jordbruket skulle vara väl betjenadt med ett sådant stadgande, som det nu ifrågasatta, hvarigenom Konungens Befallningshafvande berättigades att å landet förordna om kreatursmöten eller torgdagar för handel med lefvande kreatur, och afsedda endast för sådan handel. Om jag nu öfvergår till granskning af de skäl, Utskottet anfört för sitt afslag, så äro de endast: för det första att genom ett bifall till förslaget skulle i Utskottets tanke de anförda olägenheterna af nuvarande förhållanden vid de s. k. kreatursmötena icke undanrödjas. De anförda olägenheterna äro ju, att till dessa möten infinna sig nu äfven säljare af alla slags varor samt i följd deraf tjenstehjon och löst folk från kringliggande trakter, hvarigenom oordningar uppkomma. Men om dessa säljare icke finge infinna sig och således äfven tjenstehjon och löst folk komme att hålla sig borta derifrån, synes det vara tydligt, att åtminstone den väsentligaste anledningen till de öfverklagade olägenheterna skulle vara undanröjd."
i-LaUC2HWvezFdmCx8tVYksP,riksdagen-records\data\1880\prot-1880--fk--006.xml,https://betalab.kb.se/prot-1880--fk--6/prot_1880__fk__6-003.jp2/_view ,4,1.0,0.0,N:o 6.
i-Ri6MCjrtRU2XuZSMa89REk,riksdagen-records\data\1880\prot-1880--fk--006.xml,https://betalab.kb.se/prot-1880--fk--6/prot_1880__fk__6-003.jp2/_view ,4,1.0,0.0,4 Onsdagen den 18 Februari;
i-7xiDp3va5nDvqhWJvLVHgu,riksdagen-records\data\1880\prot-1880--fk--006.xml,https://betalab.kb.se/prot-1880--fk--6/prot_1880__fk__6-003.jp2/_view ,4,0.0,0.0,Onsdagen den 18 Februari.
i-HnEGPgKUQLEvjPB9FTc6q3,riksdagen-records\data\1880\prot-1880--fk--006.xml,https://betalab.kb.se/prot-1880--fk--6/prot_1880__fk__6-003.jp2/_view ,4,0.0,0.0,Kammaren sammanträdde kl. 2 e. m. och dess förhandlingar leddes af Herr vice Talmannen.
i-NAV4i9C1dSdburGTmrxddV,riksdagen-records\data\1880\prot-1880--fk--006.xml,https://betalab.kb.se/prot-1880--fk--6/prot_1880__fk__6-003.jp2/_view ,4,0.0,0.0,Justerades protokollet för den 11 Februari.
i-BmwDfcKaArqFuKa3GNjZqp,riksdagen-records\data\1880\prot-1880--fk--006.xml,https://betalab.kb.se/prot-1880--fk--6/prot_1880__fk__6-003.jp2/_view ,4,0.0,0.0,Upplästes två protokoll af följande lydelse:
i-Uc95uXAXnZ2Fi9eYNqtA4y,riksdagen-records\data\1880\prot-1880--fk--006.xml,https://betalab.kb.se/prot-1880--fk--6/prot_1880__fk__6-003.jp2/_view ,4,0.0,0.0,"År 1880 den 14 Februari sammanträdde Kamrarnes valmän för att utse Riksdagens Justitie-ombudsman; och befunnos, efter valsedlarnes öppnande, rösterna hafva utfallit sålunda:"
i-RwTdYwWT4kKqQ4meJ5horK,riksdagen-records\data\1880\prot-1880--fk--006.xml,https://betalab.kb.se/prot-1880--fk--6/prot_1880__fk__6-003.jp2/_view ,4,0.0,0.0,"Herr Advokatfiskalen Nils August Fröman ............ 48 röster,"
i-M1eLgN7xYq7761wYDXyFDh,riksdagen-records\data\1880\prot-1880--fk--006.xml,https://betalab.kb.se/prot-1880--fk--6/prot_1880__fk__6-003.jp2/_view ,4,0.0,0.0,till följd hvaraf Herr Advokatfiskalen N. A. Fröman blifvit till Riksdagens Justitie-ombudsman utsedd.
i-CxDTQrsSvSqWC9wJMhSnhZ,riksdagen-records\data\1880\prot-1880--fk--006.xml,https://betalab.kb.se/prot-1880--fk--6/prot_1880__fk__6-003.jp2/_view ,4,0.0,0.0,L. Nordenfelt. PF. v. Essen. I. Lyttkens. C. F. Toll.
i-3uGDh6M6mrozrLPgC67uAC,riksdagen-records\data\1880\prot-1880--fk--006.xml,https://betalab.kb.se/prot-1880--fk--6/prot_1880__fk__6-003.jp2/_view ,4,0.0,0.0,"Ar 1880 den 14 Februari sammanträdde Kamrarnes valmän för att utse den man, som skall efterträda Riksdagens Justitie-ombudsman, i fall han, innan nästa lagtima Riksdag anstält nytt val af Justitieombudsman, skulle med döden” afgå, samt utöfva embetet under den tid Justitie-ombudsmannen kan vara af svår sjukdom eller annat laga förfall derifrån hindrad; och befunnos, efter valsedlarnes öppnande, rösterna hafva utfallit sålunda:"
i-TBxgBDPJ8F3ZXFZwX6T5WL,riksdagen-records\data\1880\prot-1880--fk--006.xml,https://betalab.kb.se/prot-1880--fk--6/prot_1880__fk__6-003.jp2/_view ,4,0.0,0.0,"Herr Advokatfiskalen Ture Arvid Billbergh........ ...... 48 röster,"
i-VsKkUtsVFXCEgyPPMUNGyd,riksdagen-records\data\1880\prot-1880--fk--006.xml,https://betalab.kb.se/prot-1880--fk--6/prot_1880__fk__6-003.jp2/_view ,4,0.0,0.0,till följd hvaraf Herr Advokatfiskalen T. A. Billbergh blifvit till Riksdagens Justitie-ombudsmans efterträdare utsedd.
i-WZn1gDeHQpxKQEDvC6LLww,riksdagen-records\data\1880\prot-1880--fk--006.xml,https://betalab.kb.se/prot-1880--fk--6/prot_1880__fk__6-003.jp2/_view ,4,0.0,0.0,L. Nordenfelt. P. ov. Essen. I. Lyttkens. C. F. Toll.
i-RLR1LzdejyavhaNtynipWd,riksdagen-records\data\1880\prot-1880--fk--006.xml,https://betalab.kb.se/prot-1880--fk--6/prot_1880__fk__6-003.jp2/_view ,4,0.0,0.0,"Herr vice Talmannen hemstälde, att dessa protokoll skulle läggas till handlingarne samt Riksdagens Kanslideputerade underrättas om deras innehåll med anmodan att låta uppsätta och till Kamrarne ingifva förslag till så väl förordnanden för de valde som ock underdånig"
i-QY1YduLtmZgzKKkZsFM6iE,riksdagen-records\data\1882\prot-1882--fk--042.xml,https://betalab.kb.se/prot-1882--fk--42/prot_1882__fk__42-010.jp2/_view ,11,1.0,0.0,"Måndagen den 8 Maj, £. m. 11 N:o 42,"
i-NCuvQmgjRmYD8rJnp79VQa,riksdagen-records\data\1882\prot-1882--fk--042.xml,https://betalab.kb.se/prot-1882--fk--42/prot_1882__fk__42-010.jp2/_view ,11,1.0,1.0,"visadt blifvit hvarken att skadan å båten för högt uppskattats Befälhafvaeller att ankaret, ankartåget och fiskredskapen genom någon felarb Bremer aktighet eller försummelse å båtbesättningens sida gått förlorade ning likyldigfann Beckström och Palander icke kunna undgå att, gemensamt eller jet för skada hvilkendera som gälda gitte, godtgöra e& mindre Kongl. Maj:t och å fartyget kronan kostnaden för omförmåälda manskaps vistande å och landsätt- Fo ts) ning från fregatten med 34 Rdr 48 öre, än äfven Johannes Christians- Forts. son och hans medparter, dels den genom ombordläggningen dem tillskyndade förlust med i sådant afseende fordrade 1662 Rdr, dels ock pre ? och för rättegången enligt obestridd räkning med 96 Rdr 5 öre"". Af detta se Herrarne, att en svensk sjöofficer kan förklaras icke hafva begått någon felaktighet af beskaffenhet att kunna till ansvarspåföljd föranleda, men ändock dömas enligt 6 kap. 1 $ Strafflagen såsom för brott. Jag vet åtminstone ingen annan paragraf, som kunnat tillämpas och på hvilken domstolen kunnat grunda ett sådant utslag. Jag skall anhålla att få anföra ett exempel, huru olika ett domslut i detta hänseende kan utfalla i Sverige mot i utlandet. Det var en talare, som nämnde korvetten Orädd; denna var ute, om jag minnes rätt, en novemberafton i tjocka och regn, då den strandade i engelska kanalen, och chefen dömdes, förutom straff enligt krigslagarne, att ersätta förlusten med omkring 179,000 kronor, hufvudsakligen emedan han icke hade lodat. Ungefär sam- ' tidigt, d. v. s. samma eller närliggande år, var det en engelsk fregatt, som gick mellan två engelska örlogshamnar likaledes i engelska kanalen. Det var en vacker julidag, och fartyget, som kryssade under kusten stäfvade mot land, då det mot aftonen tjocknade till. Chefen fortsatte likväl sin kurs, emedan han beräknade att ebben skulle sätta honom fri från landgrunden. Han törnade dock och satte fartyget på. Senare blef det visserligen åter taget flott, men först efter dyrbara reparationer iståndsatt. Fartygschefen stäldes inför krigsrätt, och då hos oss den slutliga domen vanligen faller omkring tre år sedan olyckan skett, under hvilken tid fartygsbefälhafvaren får gå och plågas af oro, så var i detta fall utslaget fäldt på tionde dagen efter olyckan. Det lydde, att befälhafvaren genom oförsigtighet gjort sig skyldig till fartygets förlust och vederbörande ålades derför att tillrättavisa honom och anbefalla honom att hädanefter iakttaga större försigtighet. Samtidigt utrustades likväl för hans räkning ett annat fartyg, på hvilket han beordrades att jemte sin besättning gå ombord och med hvilket han sedan gjorde en verldsomsegling. Jag vill härmed icke säga att jag gillar detta utslag, men det visar huru mån denna i sjöförhållanden erfarna nation är att icke skrämma upp sina sjöofficerare genom domslut, som kunna göra dem ängsliga och försagda i utöfvandet af sitt ansvarsfulla yrke. Dessutom frågar jag, mine Herrar, om svenska staten gifver sina sjöofficerare sådan öfning och vana, att den på dem kan ställa större anspråk och större ansvar än någon annan nation gör, vare sig det är fråga om örlogseller kofferditjenst. I andra"
i-LkbGhjcuJATWZHoz1xQ1Pt,riksdagen-records\data\1881\prot-1881--fk--039.xml,https://betalab.kb.se/prot-1881--fk--39/prot_1881__fk__39-001.jp2/_view ,2,1.0,0.0,N:o 39.
i-VPGGgJRYnTRcPvKBe7yP5A,riksdagen-records\data\1881\prot-1881--fk--039.xml,https://betalab.kb.se/prot-1881--fk--39/prot_1881__fk__39-001.jp2/_view ,2,1.0,0.0,2 Lördagen den 23 April.
i-NRWB1KpQDTHG6WZvnKLer5,riksdagen-records\data\1881\prot-1881--fk--039.xml,https://betalab.kb.se/prot-1881--fk--39/prot_1881__fk__39-001.jp2/_view ,2,0.0,0.0,Upplästes och godkändes Stats-Utskottets förslag till Riksdagens underdåniga skrifvelser:
i-UWqLNJ7dLyhN6z24xLpGEW,riksdagen-records\data\1881\prot-1881--fk--039.xml,https://betalab.kb.se/prot-1881--fk--39/prot_1881__fk__39-001.jp2/_view ,2,0.0,0.0,"N:o 16, angående regleringen af utgifterna under riksstatens Första hufvudtitel;"
i-3ToXENAfgvqyzXekHk6WQc,riksdagen-records\data\1881\prot-1881--fk--039.xml,https://betalab.kb.se/prot-1881--fk--39/prot_1881__fk__39-001.jp2/_view ,2,0.0,0.0,"N:o 23, angående regleringen af utgifterna under riksstatens Åttonde hufvudtitel;"
i-YWFgfXM39fe5kkcBY1JrjA,riksdagen-records\data\1881\prot-1881--fk--039.xml,https://betalab.kb.se/prot-1881--fk--39/prot_1881__fk__39-001.jp2/_view ,2,0.0,0.0,"N:o 24, angående regleringen af utgifterna under riksstatens Nionde hufvudtitel;"
i-Y12BBbxHYK1kCyHwHv2MR3,riksdagen-records\data\1881\prot-1881--fk--039.xml,https://betalab.kb.se/prot-1881--fk--39/prot_1881__fk__39-001.jp2/_view ,2,0.0,0.0,"N:o 43, i anledning af Kongl. Maj:ts nådiga proposition angående täckande af en å anslaget till marinregementet uppkommen brist;"
i-6Ezj1gGD63TnFiN7fd7rmw,riksdagen-records\data\1881\prot-1881--fk--039.xml,https://betalab.kb.se/prot-1881--fk--39/prot_1881__fk__39-001.jp2/_view ,2,0.0,0.0,"N:o 44, i anledning af Kongl. Maj:ts nådiga proposition angående sammanförande af stamholländerioch stamschäferifonderna till en gemensam fond under benämning »Fonden för svenska hornboskapsoch fårafvelns förädling»; samt"
i-Cvs4Y5X46SCSjbAC1skchU,riksdagen-records\data\1881\prot-1881--fk--039.xml,https://betalab.kb.se/prot-1881--fk--39/prot_1881__fk__39-001.jp2/_view ,2,0.0,0.0,"N:o 45, i anledning af Kongl. Maj:ts nådiga proposition angående genomförande af Medelpads fögderis delning i två fögderier."
i-95BancvN2adXr4jfMMCsEN,riksdagen-records\data\1881\prot-1881--fk--039.xml,https://betalab.kb.se/prot-1881--fk--39/prot_1881__fk__39-001.jp2/_view ,2,0.0,0.0,"Upplästes och godkändes Sammansatta Statsoch Lag-Utskottets förslag till Riksdagens underdåniga skrifvelse N:o 55, om ändring i gällande bestämmelser rörande ersättning till vittnen i brottmål."
i-KkvgVXYRbxbqekCwkH4Um5,riksdagen-records\data\1881\prot-1881--fk--039.xml,https://betalab.kb.se/prot-1881--fk--39/prot_1881__fk__39-001.jp2/_view ,2,0.0,0.0,"Herr Grefven och Talmannen tillkännagaf, att enligt mellan Kamrarnes Talmän träffad öfverenskommelse omröstning jemlikt 65 $ Riksdagsordningen komme att under morgondagens sammanträde anställas öfver den i Stats-Utskottets Memorial N:o 68 föreslagna och af båda Kamrarne godkända voteringsproposition."
i-E8cabx3wKMivS1kFs2zzD8,riksdagen-records\data\1881\prot-1881--fk--039.xml,https://betalab.kb.se/prot-1881--fk--39/prot_1881__fk__39-001.jp2/_view ,2,0.0,0.0,"Kammaren åtskildes kl. !/, 3 e. m."
i-PKfW9QkcATqKUBzKCGW47u,riksdagen-records\data\1881\prot-1881--fk--039.xml,https://betalab.kb.se/prot-1881--fk--39/prot_1881__fk__39-001.jp2/_view ,2,0.0,0.0,In fidem ÅA. von Krusenstjerna.
i-7D91WoMvjqt7T4dGQFBtLB,riksdagen-records\data\1882\prot-1882--ak--037.xml,https://betalab.kb.se/prot-1882--ak--37/prot_1882__ak__37-032.jp2/_view ,33,1.0,0.0,"Onsdagen den 19 April, f. m. 33"
i-2dhNKf1TRKbAiVV6ADrLFo,riksdagen-records\data\1882\prot-1882--ak--037.xml,https://betalab.kb.se/prot-1882--ak--37/prot_1882__ak__37-032.jp2/_view ,33,0.0,0.0,"jag försvarar rigtigheten af den satsen. Likaväl kan man säga att religionerna äro flere, men förnuftet är ett, som man kan säga att färgerna äro flere, men ljuset är ett. Ty den förra mångfalden beror derpå att ljuset bryter sig i flere färger, men ljusets enhet är dermed visserligen ej upphäfd. På samma sätt kan det menskliga förnuftet bryta sig i flere åskådningssätt, vare sig religiösa eller filosofiska, fastän det i sjelfva verket är blott ett. Ar detta påstående en galenskap, så beder jag att med motionären få dela äran af den galenskapen."
i-VzajNf2Bjax2ozSK5F5Bgg,riksdagen-records\data\1882\prot-1882--ak--037.xml,https://betalab.kb.se/prot-1882--ak--37/prot_1882__ak__37-032.jp2/_view ,33,0.0,0.0,"Icke en gång det uttrycket behagade Herr biskopen att »vi äro alla bröder». Han måste dock erkänna sedermera att detta hörde till den kristna trons heligaste bud, men när motionären använder denna sats för att styrka sitt påstående, då begagnar sig Herr biskopen deraf till att drifva gyckel med motionären och säga sådana saker som att motionären säkert icke skulle vilja vara bror med Herr biskopen och dylikt. Derjemte synes han tvifla på att motionären skulle vilja vara bror med arbetare. Jag är dock viss om att motionären hyser för Herr biskopen liksom för hvarje annan samhällsmedlem så »broderliga känslor som möjligt och att han tager broderskapet i samma mening som kristendomen vill hafva detsamma sedt och erkändt."
